entityName,metric.type,metric.count,metric.amount,year,quarter,state
147001,TOTAL,91761,244144950.24468833,2018,4,punjab
140603,TOTAL,91324,239464387.06890512,2018,4,punjab
141010,TOTAL,85304,131706706.38009533,2018,4,punjab
140308,TOTAL,78867,139336182.25199592,2018,4,punjab
ludhiana,TOTAL,1955827,3406467299.5810013,2019,1,punjab
sas nagar,TOTAL,1284091,2129328199.7382362,2019,1,punjab
jalandhar,TOTAL,463733,969367415.6462662,2019,1,punjab
patiala,TOTAL,440799,957447018.1314604,2019,1,punjab
amritsar,TOTAL,404192,922712816.3038396,2019,1,punjab
sangrur,TOTAL,366386,472831751.34869516,2019,1,punjab
bathinda,TOTAL,323075,712296730.4083405,2019,1,punjab
fazilka,TOTAL,273038,537572832.3080034,2019,1,punjab
kapurthala,TOTAL,262162,366249498.0736331,2019,1,punjab
hoshiarpur,TOTAL,159087,333307889.2385825,2019,1,punjab
141003,TOTAL,595707,1215430195.6647024,2019,1,punjab
140301,TOTAL,280331,550039487.685864,2019,1,punjab
143001,TOTAL,271968,612763229.3012767,2019,1,punjab
141008,TOTAL,162745,345994899.9449203,2019,1,punjab
141017,TOTAL,160471,132527096.3467741,2019,1,punjab
141010,TOTAL,151172,166230957.67552,2019,1,punjab
140308,TOTAL,143153,189851467.26580697,2019,1,punjab
144411,TOTAL,133287,138062721.70521837,2019,1,punjab
140603,TOTAL,119962,290130530.36794275,2019,1,punjab
147001,TOTAL,118966,276035226.5206078,2019,1,punjab
ludhiana,TOTAL,2861806,6103196266.995374,2019,2,punjab
sas nagar,TOTAL,1651321,3186753121.6444726,2019,2,punjab
jalandhar,TOTAL,606445,1344928164.5729108,2019,2,punjab
amritsar,TOTAL,464671,1153431871.5571177,2019,2,punjab
patiala,TOTAL,428732,1033453294.3993945,2019,2,punjab
bathinda,TOTAL,314775,796164323.076735,2019,2,punjab
kapurthala,TOTAL,289692,450106236.80552906,2019,2,punjab
sangrur,TOTAL,288602,525049272.43425035,2019,2,punjab
fazilka,TOTAL,244089,576108452.4565028,2019,2,punjab
pathankot,TOTAL,160293,445515294.3077082,2019,2,punjab
141003,TOTAL,1655885,3715037000.799824,2019,2,punjab
140301,TOTAL,656956,1423490829.888585,2019,2,punjab
143001,TOTAL,328302,794409456.0496817,2019,2,punjab
144001,TOTAL,223171,510477228.2559527,2019,2,punjab
141008,TOTAL,170863,380846189.5630491,2019,2,punjab
144411,TOTAL,167689,197554456.2886337,2019,2,punjab
140603,TOTAL,137109,331433988.1807325,2019,2,punjab
140308,TOTAL,130201,198114779.00164932,2019,2,punjab
147001,TOTAL,117478,294491672.9823115,2019,2,punjab
141001,TOTAL,109420,263774700.81900084,2019,2,punjab
ludhiana,TOTAL,3105207,7455507218.782127,2019,3,punjab
sas nagar,TOTAL,2133485,3949329973.001935,2019,3,punjab
jalandhar,TOTAL,758891,1632069019.2274184,2019,3,punjab
amritsar,TOTAL,675647,1486947290.2848449,2019,3,punjab
patiala,TOTAL,648561,1363591162.6136816,2019,3,punjab
kapurthala,TOTAL,494918,565670361.9945633,2019,3,punjab
bathinda,TOTAL,416734,972384572.4071745,2019,3,punjab
sangrur,TOTAL,330365,654399189.9915571,2019,3,punjab
fazilka,TOTAL,314556,672363454.3736749,2019,3,punjab
pathankot,TOTAL,217743,530602505.216503,2019,3,punjab
141003,TOTAL,1510018,4396675867.114721,2019,3,punjab
140301,TOTAL,729119,1730389569.2531195,2019,3,punjab
143001,TOTAL,480086,1033217498.260842,2019,3,punjab
144411,TOTAL,339659,256532691.53389835,2019,3,punjab
141008,TOTAL,247451,536153796.34745836,2019,3,punjab
144001,TOTAL,242232,628758357.3654436,2019,3,punjab
140603,TOTAL,203430,428007304.9020716,2019,3,punjab
140308,TOTAL,179291,247426917.03541344,2019,3,punjab
147001,TOTAL,172849,390579370.1970187,2019,3,punjab
141001,TOTAL,155082,356812751.3865651,2019,3,punjab
ludhiana,TOTAL,3939299,9747197706.866158,2019,4,punjab
sas nagar,TOTAL,2685032,4949390532.2517605,2019,4,punjab
jalandhar,TOTAL,980520,2169729877.261026,2019,4,punjab
amritsar,TOTAL,829302,1950326012.564148,2019,4,punjab
patiala,TOTAL,799674,1781269263.452226,2019,4,punjab
kapurthala,TOTAL,667137,741334179.2344623,2019,4,punjab
bathinda,TOTAL,532029,1239636960.6158314,2019,4,punjab
sangrur,TOTAL,448960,870965377.808314,2019,4,punjab
fazilka,TOTAL,425525,946156853.0160115,2019,4,punjab
pathankot,TOTAL,280434,697314026.1980982,2019,4,punjab
141003,TOTAL,1876920,5392286092.499036,2019,4,punjab
140301,TOTAL,932713,2156605286.3164034,2019,4,punjab
143001,TOTAL,576382,1354075256.329587,2019,4,punjab
144411,TOTAL,465401,320396328.0635756,2019,4,punjab
141008,TOTAL,448788,1195196785.5822947,2019,4,punjab
144001,TOTAL,339061,893587638.0343192,2019,4,punjab
140308,TOTAL,255729,397723966.2082061,2019,4,punjab
140603,TOTAL,246804,520026888.4406948,2019,4,punjab
147001,TOTAL,205634,487323192.5281323,2019,4,punjab
141001,TOTAL,183621,430105795.4530213,2019,4,punjab
ludhiana,TOTAL,4234211,9811040748.858643,2020,1,punjab
sas nagar,TOTAL,2856044,4802064278.867107,2020,1,punjab
jalandhar,TOTAL,1138166,2475070637.207554,2020,1,punjab
amritsar,TOTAL,960246,2170491285.561859,2020,1,punjab
patiala,TOTAL,886202,1884698406.1873357,2020,1,punjab
kapurthala,TOTAL,733357,736259091.7068343,2020,1,punjab
bathinda,TOTAL,601259,1321796468.7923622,2020,1,punjab
fazilka,TOTAL,500308,1106991298.8320842,2020,1,punjab
sangrur,TOTAL,464316,899705429.0338153,2020,1,punjab
hoshiarpur,TOTAL,321185,613999219.7583513,2020,1,punjab
141008,TOTAL,2204060,6049261691.561724,2020,1,punjab
140308,TOTAL,782052,1778464937.5073214,2020,1,punjab
143001,TOTAL,655170,1503820133.12773,2020,1,punjab
144411,TOTAL,502715,294837078.0203774,2020,1,punjab
144001,TOTAL,399344,1065693560.4100368,2020,1,punjab
140301,TOTAL,388888,495925984.09354955,2020,1,punjab
140603,TOTAL,279571,551302646.1414292,2020,1,punjab
147001,TOTAL,218251,493365771.2967855,2020,1,punjab
141001,TOTAL,196501,450456150.5591303,2020,1,punjab
141003,TOTAL,188752,405110896.2310368,2020,1,punjab
ludhiana,TOTAL,3918678,9202417232.515121,2020,2,punjab
sas nagar,TOTAL,1839791,3374122041.3441267,2020,2,punjab
jalandhar,TOTAL,1023443,2169814875.621091,2020,2,punjab
amritsar,TOTAL,968730,2109955827.7419932,2020,2,punjab
patiala,TOTAL,922228,1936659811.767475,2020,2,punjab
bathinda,TOTAL,627821,1418732928.7795854,2020,2,punjab
fazilka,TOTAL,593260,1345296833.0455809,2020,2,punjab
sangrur,TOTAL,497181,1065127674.2908587,2020,2,punjab
hoshiarpur,TOTAL,430930,740901804.834342,2020,2,punjab
pathankot,TOTAL,394701,828442435.8246017,2020,2,punjab
141008,TOTAL,1933611,5935144850.588928,2020,2,punjab
143001,TOTAL,606568,1360267849.7954679,2020,2,punjab
140308,TOTAL,390635,1048947180.2488436,2020,2,punjab
144001,TOTAL,293695,836446916.4686183,2020,2,punjab
140301,TOTAL,242270,396941056.5856328,2020,2,punjab
140603,TOTAL,230721,453001422.66260445,2020,2,punjab
145001,TOTAL,206228,470130617.07350135,2020,2,punjab
147001,TOTAL,196701,439768027.3954353,2020,2,punjab
141003,TOTAL,165637,327683869.71565175,2020,2,punjab
141001,TOTAL,162462,353195502.5688583,2020,2,punjab
ludhiana,TOTAL,5373096,13411978555.224405,2020,3,punjab
sas nagar,TOTAL,2481665,4322991690.252305,2020,3,punjab
amritsar,TOTAL,1171180,2977010022.917255,2020,3,punjab
jalandhar,TOTAL,1143419,2630961420.321203,2020,3,punjab
patiala,TOTAL,1133088,2639345147.604691,2020,3,punjab
bathinda,TOTAL,761837,1942683602.9336882,2020,3,punjab
fazilka,TOTAL,650223,1533956137.4019094,2020,3,punjab
sangrur,TOTAL,520244,1244533965.4714077,2020,3,punjab
pathankot,TOTAL,447422,1117386418.785541,2020,3,punjab
hoshiarpur,TOTAL,444703,938565050.5404744,2020,3,punjab
141008,TOTAL,2867721,8360811842.828445,2020,3,punjab
143001,TOTAL,769451,1999606622.5635748,2020,3,punjab
140308,TOTAL,383703,757985873.2855716,2020,3,punjab
140603,TOTAL,360947,757964358.2143505,2020,3,punjab
140301,TOTAL,346393,572413273.2058285,2020,3,punjab
144001,TOTAL,272576,747726279.984301,2020,3,punjab
147001,TOTAL,267878,674360222.6899031,2020,3,punjab
145001,TOTAL,248823,665895309.7393382,2020,3,punjab
141003,TOTAL,227044,523270030.7321095,2020,3,punjab
141001,TOTAL,225006,544450286.773348,2020,3,punjab
ludhiana,TOTAL,6433526,16002263104.77765,2020,4,punjab
sas nagar,TOTAL,3755533,6001552668.838071,2020,4,punjab
amritsar,TOTAL,1634555,4214164098.316762,2020,4,punjab
patiala,TOTAL,1580719,3741094568.09765,2020,4,punjab
jalandhar,TOTAL,1514774,3490141380.4519215,2020,4,punjab
bathinda,TOTAL,1029813,2560230080.072486,2020,4,punjab
fazilka,TOTAL,898108,2330645109.184926,2020,4,punjab
sangrur,TOTAL,709657,1815228277.1126363,2020,4,punjab
pathankot,TOTAL,613446,1556030355.8837295,2020,4,punjab
hoshiarpur,TOTAL,584688,1343655246.8605404,2020,4,punjab
141008,TOTAL,2976448,8609568637.44256,2020,4,punjab
143001,TOTAL,1085788,2799958793.967581,2020,4,punjab
140603,TOTAL,562676,1122140774.1117558,2020,4,punjab
140301,TOTAL,556418,865933875.1239388,2020,4,punjab
140308,TOTAL,510268,745392328.1120301,2020,4,punjab
147001,TOTAL,379659,921437976.1568284,2020,4,punjab
145001,TOTAL,339689,903698958.4686396,2020,4,punjab
141001,TOTAL,324863,795663905.6156021,2020,4,punjab
144001,TOTAL,318708,841347822.6474943,2020,4,punjab
141003,TOTAL,309431,725802164.1181587,2020,4,punjab
ludhiana,TOTAL,8956495,19225271865.79327,2021,1,punjab
sas nagar,TOTAL,4469959,6737530092.4958515,2021,1,punjab
amritsar,TOTAL,1823100,4535248139.891067,2021,1,punjab
jalandhar,TOTAL,1716126,3828908006.2314005,2021,1,punjab
patiala,TOTAL,1594101,3743416293.2960615,2021,1,punjab
bathinda,TOTAL,1089719,2681512020.113289,2021,1,punjab
fazilka,TOTAL,926196,2485697202.7721486,2021,1,punjab
sangrur,TOTAL,697801,1779386402.710884,2021,1,punjab
hoshiarpur,TOTAL,585780,1384031539.442925,2021,1,punjab
pathankot,TOTAL,570864,1486337867.4528933,2021,1,punjab
141008,TOTAL,5548372,11884271323.49248,2021,1,punjab
143001,TOTAL,1262201,3107158171.6790743,2021,1,punjab
140308,TOTAL,792653,1209253471.7578707,2021,1,punjab
140301,TOTAL,691120,948789979.4793088,2021,1,punjab
140603,TOTAL,587114,1134618777.7354226,2021,1,punjab
144001,TOTAL,482416,1141507924.8772001,2021,1,punjab
147001,TOTAL,410606,979883081.4840537,2021,1,punjab
141001,TOTAL,321848,785514720.510848,2021,1,punjab
145001,TOTAL,312643,847325152.1424605,2021,1,punjab
141003,TOTAL,302072,713089104.814704,2021,1,punjab
ludhiana,TOTAL,11475061,23530471085.652363,2021,2,punjab
sas nagar,TOTAL,4707042,7288830376.63194,2021,2,punjab
amritsar,TOTAL,2166296,5279064151.566084,2021,2,punjab
jalandhar,TOTAL,1968477,4316968650.261899,2021,2,punjab
patiala,TOTAL,1870993,4409169677.402311,2021,2,punjab
bathinda,TOTAL,1271905,3102199906.6400814,2021,2,punjab
fazilka,TOTAL,1140866,2840373948.4850025,2021,2,punjab
sangrur,TOTAL,852138,2194371528.5795517,2021,2,punjab
pathankot,TOTAL,731752,1772534610.4927375,2021,2,punjab
hoshiarpur,TOTAL,721249,1657693325.435227,2021,2,punjab
141008,TOTAL,7637763,15520456270.585651,2021,2,punjab
143001,TOTAL,1499864,3585966718.582096,2021,2,punjab
140308,TOTAL,901416,1425394784.6029642,2021,2,punjab
140301,TOTAL,714080,1040958190.725596,2021,2,punjab
140603,TOTAL,619719,1217764376.0271494,2021,2,punjab
144001,TOTAL,546406,1220377018.5199287,2021,2,punjab
147001,TOTAL,470972,1151355120.6801445,2021,2,punjab
145001,TOTAL,388018,972086889.8648155,2021,2,punjab
141001,TOTAL,332063,817674432.3183126,2021,2,punjab
141003,TOTAL,325305,749871102.3515452,2021,2,punjab
ludhiana,TOTAL,16104345,30807741534.262596,2021,3,punjab
sas nagar,TOTAL,6040235,8963728598.89373,2021,3,punjab
amritsar,TOTAL,2859630,6530832877.10007,2021,3,punjab
jalandhar,TOTAL,2663707,5579482421.017922,2021,3,punjab
patiala,TOTAL,2400121,5270148761.145614,2021,3,punjab
bathinda,TOTAL,1647401,3788551283.176148,2021,3,punjab
fazilka,TOTAL,1378018,3111874915.8745384,2021,3,punjab
sangrur,TOTAL,1015897,2422730555.689826,2021,3,punjab
pathankot,TOTAL,936270,2224480978.5714393,2021,3,punjab
hoshiarpur,TOTAL,907847,1983363435.8296313,2021,3,punjab
141008,TOTAL,11041061,20678673037.58342,2021,3,punjab
143001,TOTAL,1974996,4447292004.848708,2021,3,punjab
140308,TOTAL,1122267,1653032309.3658862,2021,3,punjab
140301,TOTAL,880844,1253484439.7695906,2021,3,punjab
144001,TOTAL,844289,1780073560.4911208,2021,3,punjab
140603,TOTAL,833255,1590074431.4319546,2021,3,punjab
147001,TOTAL,648785,1494144090.0747273,2021,3,punjab
145001,TOTAL,520820,1288359993.5674548,2021,3,punjab
141001,TOTAL,470394,1088155017.5213614,2021,3,punjab
151001,TOTAL,425732,1020518338.4298184,2021,3,punjab
ludhiana,TOTAL,19553778,39292772660.87953,2021,4,punjab
sas nagar,TOTAL,7503637,11088791931.951628,2021,4,punjab
amritsar,TOTAL,3576353,8606940269.65073,2021,4,punjab
jalandhar,TOTAL,3218973,7030833843.587089,2021,4,punjab
patiala,TOTAL,2901070,6755184061.574616,2021,4,punjab
bathinda,TOTAL,2056317,4674339276.828988,2021,4,punjab
fazilka,TOTAL,1650972,4131028405.4906483,2021,4,punjab
sangrur,TOTAL,1205039,3205553098.0632925,2021,4,punjab
pathankot,TOTAL,1200445,2875653268.713999,2021,4,punjab
kapurthala,TOTAL,1175355,2110713842.5000901,2021,4,punjab
141008,TOTAL,13418112,26344629316.290863,2021,4,punjab
143001,TOTAL,2428211,5753345068.588264,2021,4,punjab
140308,TOTAL,1326368,2068398119.4130378,2021,4,punjab
140301,TOTAL,1195981,1643665523.822769,2021,4,punjab
144001,TOTAL,1016229,2247446014.3388247,2021,4,punjab
140603,TOTAL,966217,1839650779.3144863,2021,4,punjab
147001,TOTAL,761878,1835015551.7093265,2021,4,punjab
145001,TOTAL,678080,1655351923.208128,2021,4,punjab
141001,TOTAL,568332,1376083757.9036813,2021,4,punjab
151001,TOTAL,507382,1195567872.7909434,2021,4,punjab
jaipur,TOTAL,2417174,2953086960.141372,2018,1,rajasthan
alwar,TOTAL,511188,636193637.4406083,2018,1,rajasthan
sikar,TOTAL,321709,354268688.08142877,2018,1,rajasthan
kota,TOTAL,317338,313545175.3534258,2018,1,rajasthan
jodhpur,TOTAL,317285,467963867.1674502,2018,1,rajasthan
bhilwara,TOTAL,305744,353135371.8842282,2018,1,rajasthan
ganganagar,TOTAL,238689,291145139.76298976,2018,1,rajasthan
nagaur,TOTAL,226358,245926094.94489202,2018,1,rajasthan
ajmer,TOTAL,224405,347556929.7043874,2018,1,rajasthan
udaipur,TOTAL,224103,315736879.7070354,2018,1,rajasthan
302001,TOTAL,209739,292411778.3167514,2018,1,rajasthan
302012,TOTAL,143135,199302202.62341797,2018,1,rajasthan
302015,TOTAL,137020,172400445.92333633,2018,1,rajasthan
302017,TOTAL,134012,163502033.3443347,2018,1,rajasthan
302029,TOTAL,128104,135555667.06361395,2018,1,rajasthan
302020,TOTAL,113159,148995539.44350016,2018,1,rajasthan
302022,TOTAL,101924,102091313.38207474,2018,1,rajasthan
311001,TOTAL,99262,137834651.4038366,2018,1,rajasthan
301001,TOTAL,84558,127305554.22571197,2018,1,rajasthan
302013,TOTAL,82106,106745038.95707783,2018,1,rajasthan
jaipur,TOTAL,3175255,4952882923.415596,2018,2,rajasthan
alwar,TOTAL,700144,1094410044.9229448,2018,2,rajasthan
jodhpur,TOTAL,435868,822648668.3773664,2018,2,rajasthan
kota,TOTAL,397475,569851208.3994043,2018,2,rajasthan
sikar,TOTAL,396177,599106340.7642647,2018,2,rajasthan
bhilwara,TOTAL,379750,588411664.4366499,2018,2,rajasthan
ganganagar,TOTAL,316032,524823183.8335612,2018,2,rajasthan
nagaur,TOTAL,304856,430074431.61259633,2018,2,rajasthan
ajmer,TOTAL,303419,573173492.0785939,2018,2,rajasthan
udaipur,TOTAL,291907,521933429.80104965,2018,2,rajasthan
302001,TOTAL,242220,457737042.3616353,2018,2,rajasthan
302012,TOTAL,192441,334490729.74687064,2018,2,rajasthan
302015,TOTAL,192326,299144627.7247395,2018,2,rajasthan
302017,TOTAL,167027,248738917.5397731,2018,2,rajasthan
302029,TOTAL,158613,220665255.92971268,2018,2,rajasthan
302020,TOTAL,150131,247164516.42669612,2018,2,rajasthan
311001,TOTAL,133097,230526889.1701444,2018,2,rajasthan
302022,TOTAL,125440,158560196.40492076,2018,2,rajasthan
301001,TOTAL,116367,214793896.0219444,2018,2,rajasthan
302018,TOTAL,115194,181972986.53692004,2018,2,rajasthan
jaipur,TOTAL,4954443,7882149494.55468,2018,3,rajasthan
alwar,TOTAL,1024880,1687744780.6545582,2018,3,rajasthan
kota,TOTAL,582519,821606603.1537722,2018,3,rajasthan
jodhpur,TOTAL,570133,1263392447.2576752,2018,3,rajasthan
bhilwara,TOTAL,544999,933730468.5283474,2018,3,rajasthan
sikar,TOTAL,478163,893538054.1217067,2018,3,rajasthan
nagaur,TOTAL,473481,696224765.6471555,2018,3,rajasthan
dausa,TOTAL,448286,532308543.2299284,2018,3,rajasthan
udaipur,TOTAL,417509,818672225.2856681,2018,3,rajasthan
ajmer,TOTAL,400284,841931847.4786526,2018,3,rajasthan
302001,TOTAL,304945,605573687.4317768,2018,3,rajasthan
302017,TOTAL,298447,426857110.33912873,2018,3,rajasthan
302012,TOTAL,292959,545461249.6472253,2018,3,rajasthan
302022,TOTAL,291883,300387247.7839042,2018,3,rajasthan
302015,TOTAL,281307,438256209.5467619,2018,3,rajasthan
302029,TOTAL,241188,359794578.75295204,2018,3,rajasthan
302020,TOTAL,221662,389701040.92997324,2018,3,rajasthan
311001,TOTAL,195470,364598763.43292195,2018,3,rajasthan
302018,TOTAL,172883,268559804.2399466,2018,3,rajasthan
301001,TOTAL,172776,320229417.3878976,2018,3,rajasthan
jaipur,TOTAL,7271209,12107341570.492035,2018,4,rajasthan
alwar,TOTAL,1532807,2700489271.370412,2018,4,rajasthan
jodhpur,TOTAL,854003,1928732779.2688758,2018,4,rajasthan
kota,TOTAL,831676,1186913794.1810627,2018,4,rajasthan
bhilwara,TOTAL,781679,1420324850.979574,2018,4,rajasthan
sikar,TOTAL,735428,1558681541.1587114,2018,4,rajasthan
dausa,TOTAL,673282,921613483.0541892,2018,4,rajasthan
udaipur,TOTAL,606049,1219187067.8485556,2018,4,rajasthan
ajmer,TOTAL,577840,1318562548.8960557,2018,4,rajasthan
ganganagar,TOTAL,561084,1174061620.6784885,2018,4,rajasthan
302015,TOTAL,444192,630328852.3652544,2018,4,rajasthan
302012,TOTAL,437412,845231636.7391852,2018,4,rajasthan
302017,TOTAL,436006,616649595.1755898,2018,4,rajasthan
302001,TOTAL,429176,900354445.2771168,2018,4,rajasthan
302029,TOTAL,369254,535832228.9687783,2018,4,rajasthan
302020,TOTAL,363407,576133396.5578454,2018,4,rajasthan
302022,TOTAL,342674,405323876.5685896,2018,4,rajasthan
302018,TOTAL,270041,392579890.6983815,2018,4,rajasthan
311001,TOTAL,256015,527712734.68598366,2018,4,rajasthan
301001,TOTAL,255251,514871820.9222298,2018,4,rajasthan
jaipur,TOTAL,19178441,25043540802.372772,2019,1,rajasthan
alwar,TOTAL,2791195,3949132714.5560074,2019,1,rajasthan
kota,TOTAL,1748396,1712973062.0583377,2019,1,rajasthan
bhilwara,TOTAL,1615975,2126329687.9390469,2019,1,rajasthan
jodhpur,TOTAL,1535328,2762592744.334321,2019,1,rajasthan
dausa,TOTAL,1370483,1416280224.7419736,2019,1,rajasthan
sikar,TOTAL,1310064,2164835681.27155,2019,1,rajasthan
ajmer,TOTAL,1030802,1810602285.2408452,2019,1,rajasthan
udaipur,TOTAL,998792,1584751474.6534314,2019,1,rajasthan
jhunjhunu,TOTAL,984628,1661037639.5409722,2019,1,rajasthan
302001,TOTAL,4954219,7600396570.221162,2019,1,rajasthan
302017,TOTAL,914628,927259885.2815127,2019,1,rajasthan
302015,TOTAL,888065,939365230.2985821,2019,1,rajasthan
302012,TOTAL,866730,1280261615.1363542,2019,1,rajasthan
302022,TOTAL,829260,671569904.4687246,2019,1,rajasthan
302029,TOTAL,817617,832399001.9662585,2019,1,rajasthan
302020,TOTAL,687134,829412680.7056451,2019,1,rajasthan
311001,TOTAL,523857,810765253.4648952,2019,1,rajasthan
302018,TOTAL,505288,555969533.2439524,2019,1,rajasthan
302013,TOTAL,494916,703838907.0034728,2019,1,rajasthan
jaipur,TOTAL,27449382,46056907216.76753,2019,2,rajasthan
alwar,TOTAL,2451727,4430719900.4858055,2019,2,rajasthan
jodhpur,TOTAL,1733269,3700049028.6222835,2019,2,rajasthan
kota,TOTAL,1571917,2185105967.3376136,2019,2,rajasthan
bhilwara,TOTAL,1359790,2514774803.6248965,2019,2,rajasthan
sikar,TOTAL,1198479,2624570998.8268456,2019,2,rajasthan
jhunjhunu,TOTAL,1128965,2364089402.6112127,2019,2,rajasthan
ajmer,TOTAL,1078977,2153453855.4028177,2019,2,rajasthan
dausa,TOTAL,1063146,1644609703.0675397,2019,2,rajasthan
udaipur,TOTAL,1007076,1724895638.7887383,2019,2,rajasthan
302001,TOTAL,14130072,26047079270.713707,2019,2,rajasthan
302015,TOTAL,961632,1089991053.6913998,2019,2,rajasthan
302017,TOTAL,894996,1019525321.4251313,2019,2,rajasthan
302012,TOTAL,890906,1541775592.1051295,2019,2,rajasthan
302029,TOTAL,746005,982069067.5325654,2019,2,rajasthan
302020,TOTAL,734567,999364592.5683161,2019,2,rajasthan
302022,TOTAL,622825,692917325.5691572,2019,2,rajasthan
311001,TOTAL,580827,1084980565.8966331,2019,2,rajasthan
302018,TOTAL,540137,651025423.7486764,2019,2,rajasthan
302033,TOTAL,481947,533557911.6922488,2019,2,rajasthan
jaipur,TOTAL,36334520,58402103360.67964,2019,3,rajasthan
alwar,TOTAL,3359867,5501752093.050633,2019,3,rajasthan
jodhpur,TOTAL,2465513,4931658536.490533,2019,3,rajasthan
kota,TOTAL,2435542,2706744841.936022,2019,3,rajasthan
bhilwara,TOTAL,1993704,3277886476.5106406,2019,3,rajasthan
sikar,TOTAL,1660524,3298948099.2387867,2019,3,rajasthan
udaipur,TOTAL,1643482,2352763015.7354145,2019,3,rajasthan
ajmer,TOTAL,1474810,2744812297.8287177,2019,3,rajasthan
dausa,TOTAL,1428706,1976649524.9356747,2019,3,rajasthan
jhunjhunu,TOTAL,1333354,2830120895.181952,2019,3,rajasthan
302001,TOTAL,15037317,31903765546.790283,2019,3,rajasthan
302012,TOTAL,1550134,2167505704.5312195,2019,3,rajasthan
302015,TOTAL,1480257,1488138012.246193,2019,3,rajasthan
302017,TOTAL,1443448,1393654036.9477575,2019,3,rajasthan
302020,TOTAL,1210064,1401914422.370545,2019,3,rajasthan
302029,TOTAL,1191769,1344389251.7075403,2019,3,rajasthan
311001,TOTAL,928820,1443439641.9725292,2019,3,rajasthan
302018,TOTAL,891386,905427237.8405185,2019,3,rajasthan
302022,TOTAL,863740,910362505.4010675,2019,3,rajasthan
302033,TOTAL,754156,719052480.9149649,2019,3,rajasthan
jaipur,TOTAL,44335592,81782144762.48987,2019,4,rajasthan
alwar,TOTAL,4269770,7746529382.883535,2019,4,rajasthan
jodhpur,TOTAL,3216115,6915335471.430582,2019,4,rajasthan
kota,TOTAL,2899819,3813622079.5192366,2019,4,rajasthan
bhilwara,TOTAL,2464660,4716195173.981495,2019,4,rajasthan
udaipur,TOTAL,2311396,3313736215.9652596,2019,4,rajasthan
sikar,TOTAL,2248784,5037411453.274343,2019,4,rajasthan
ajmer,TOTAL,2025212,4104641128.5320387,2019,4,rajasthan
dausa,TOTAL,1869433,3045918034.1072187,2019,4,rajasthan
jhunjhunu,TOTAL,1869375,4227582982.791309,2019,4,rajasthan
302001,TOTAL,17153003,41220743922.1253,2019,4,rajasthan
302016,TOTAL,2336054,4842974163.826869,2019,4,rajasthan
302017,TOTAL,1757873,1800314440.0863743,2019,4,rajasthan
302015,TOTAL,1739574,1826908587.5883286,2019,4,rajasthan
302012,TOTAL,1727597,2948686058.7849503,2019,4,rajasthan
302020,TOTAL,1516400,1899752188.0615728,2019,4,rajasthan
302029,TOTAL,1434616,1789927250.4976356,2019,4,rajasthan
311001,TOTAL,1121852,2021733041.256151,2019,4,rajasthan
302018,TOTAL,1085573,1181095864.5716562,2019,4,rajasthan
302022,TOTAL,1075217,1230485153.5041475,2019,4,rajasthan
jaipur,TOTAL,52623661,98360847993.80876,2020,1,rajasthan
alwar,TOTAL,5046369,9090012850.268248,2020,1,rajasthan
jodhpur,TOTAL,3807384,7642170733.961327,2020,1,rajasthan
kota,TOTAL,3282916,4272102864.0380745,2020,1,rajasthan
bhilwara,TOTAL,2976581,5578143401.683448,2020,1,rajasthan
sikar,TOTAL,2898431,6198159589.270256,2020,1,rajasthan
udaipur,TOTAL,2735381,3947849172.8481545,2020,1,rajasthan
ajmer,TOTAL,2642400,5228150510.999587,2020,1,rajasthan
dausa,TOTAL,2290731,3676225560.290492,2020,1,rajasthan
nagaur,TOTAL,1885285,4010256396.916327,2020,1,rajasthan
302016,TOTAL,24180734,56174137377.66255,2020,1,rajasthan
302012,TOTAL,1996180,3326530110.603928,2020,1,rajasthan
302017,TOTAL,1789653,1905816172.2048004,2020,1,rajasthan
302015,TOTAL,1770262,1906037317.4351964,2020,1,rajasthan
302020,TOTAL,1655754,2113727255.512595,2020,1,rajasthan
302029,TOTAL,1549817,2022100645.9093838,2020,1,rajasthan
311001,TOTAL,1198654,2157945593.3313217,2020,1,rajasthan
302022,TOTAL,1149971,1382303913.5690722,2020,1,rajasthan
302018,TOTAL,1117666,1240834639.235261,2020,1,rajasthan
302013,TOTAL,924684,1640589770.796785,2020,1,rajasthan
jaipur,TOTAL,43871862,88270816977.90562,2020,2,rajasthan
alwar,TOTAL,5981709,10239649719.69033,2020,2,rajasthan
jodhpur,TOTAL,3972317,7649652331.703363,2020,2,rajasthan
sikar,TOTAL,3448263,6813435569.801193,2020,2,rajasthan
bhilwara,TOTAL,3144077,5583955261.068823,2020,2,rajasthan
dausa,TOTAL,2849821,4537835885.88078,2020,2,rajasthan
kota,TOTAL,2674020,4271159445.4302053,2020,2,rajasthan
ajmer,TOTAL,2539677,4723275736.995972,2020,2,rajasthan
nagaur,TOTAL,2506689,4856436699.305586,2020,2,rajasthan
udaipur,TOTAL,2293910,3491313530.816518,2020,2,rajasthan
302016,TOTAL,22032140,53610675078.51194,2020,2,rajasthan
302012,TOTAL,1714609,2805378023.0715084,2020,2,rajasthan
311001,TOTAL,1047487,1845583605.750906,2020,2,rajasthan
302029,TOTAL,1044546,1488165239.627231,2020,2,rajasthan
302017,TOTAL,926234,1253758485.0290926,2020,2,rajasthan
302020,TOTAL,903625,1405329603.9782574,2020,2,rajasthan
302013,TOTAL,811144,1380878642.2678845,2020,2,rajasthan
